IPOrig,PortOrig,IPResp,PortResp,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.193,50530,134.209.72.171,4554,tcp,-,0.221371,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50532,134.209.72.171,4554,tcp,-,0.235611,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50534,134.209.72.171,4554,tcp,-,0.227618,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50536,134.209.72.171,4554,tcp,-,3.109738,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50536,134.209.72.171,4554,tcp,-,0.000006,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50536,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50536,134.209.72.171,4554,tcp,-,2.560796,0,11,RSTO,0,ShAdfR,10,536,6,350,Malicious C&C
192.168.1.193,50538,134.209.72.171,4554,tcp,-,1.305007,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50540,134.209.72.171,4554,tcp,-,1.25004,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50542,134.209.72.171,4554,tcp,-,3.15896,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50542,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50546,134.209.72.171,4554,tcp,-,1.29226,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50548,134.209.72.171,4554,tcp,-,0.218875,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50550,134.209.72.171,4554,tcp,-,3.132497,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50550,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50550,134.209.72.171,4554,tcp,-,0.233107,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50552,134.209.72.171,4554,tcp,-,3.085501,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50552,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50552,134.209.72.171,4554,tcp,-,0.000011,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50554,134.209.72.171,4554,tcp,-,3.143491,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50554,134.209.72.171,4554,tcp,-,0.000011,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50554,134.209.72.171,4554,tcp,-,0.235105,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50556,134.209.72.171,4554,tcp,-,0.204866,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50558,134.209.72.171,4554,tcp,-,3.377827,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50560,134.209.72.171,4554,tcp,-,1.239045,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50562,134.209.72.171,4554,tcp,-,1.230047,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50564,134.209.72.171,4554,tcp,-,3.10549,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50564,134.209.72.171,4554,tcp,-,0.000004,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50564,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50566,134.209.72.171,4554,tcp,-,1.293754,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50568,134.209.72.171,4554,tcp,-,0.339562,11,11,RSTR,0,ShADadr,8,454,10,534,Malicious C&C
192.168.1.193,50570,134.209.72.171,4554,tcp,-,3.353842,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50572,134.209.72.171,4554,tcp,-,0.189889,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50574,134.209.72.171,4554,tcp,-,0.204125,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50576,134.209.72.171,4554,tcp,-,0.213627,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50578,134.209.72.171,4554,tcp,-,0.253604,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50580,134.209.72.171,4554,tcp,-,3.124976,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50580,134.209.72.171,4554,tcp,-,0.204879,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50582,134.209.72.171,4554,tcp,-,3.349094,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50584,134.209.72.171,4554,tcp,-,1.224551,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50586,134.209.72.171,4554,tcp,-,3.310366,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50588,134.209.72.171,4554,tcp,-,0.236609,11,11,RSTR,0,ShADdrfFr,10,558,10,510,Malicious C&C
192.168.1.193,50590,134.209.72.171,4554,tcp,-,3.14694,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50590,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50590,134.209.72.171,4554,tcp,-,0.000004,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50592,134.209.72.171,4554,tcp,-,0.221371,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50594,134.209.72.171,4554,tcp,-,0.235096,11,11,SF,0,ShADfdtrFr,12,686,12,590,Malicious C&C
192.168.1.193,50596,134.209.72.171,4554,tcp,-,3.083505,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50596,134.209.72.171,4554,tcp,-,0.24659,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50598,134.209.72.171,4554,tcp,-,3.151444,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50598,134.209.72.171,4554,tcp,-,0.000011,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50598,134.209.72.171,4554,tcp,-,0.249089,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50600,134.209.72.171,4554,tcp,-,0.229101,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50602,134.209.72.171,4554,tcp,-,1.246022,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50604,134.209.72.171,4554,tcp,-,3.110714,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50604,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50604,134.209.72.171,4554,tcp,-,0.190372,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50606,134.209.72.171,4554,tcp,-,3.127955,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50606,134.209.72.171,4554,tcp,-,0.000004,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50606,134.209.72.171,4554,tcp,-,0.235097,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50608,134.209.72.171,4554,tcp,-,0.227608,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50610,134.209.72.171,4554,tcp,-,3.134454,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50610,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50610,134.209.72.171,4554,tcp,-,0.000004,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50612,134.209.72.171,4554,tcp,-,3.300336,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50614,134.209.72.171,4554,tcp,-,0.212626,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50616,134.209.72.171,4554,tcp,-,1.261276,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50618,134.209.72.171,4554,tcp,-,1.216303,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50620,134.209.72.171,4554,tcp,-,3.105225,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50620,134.209.72.171,4554,tcp,-,0.245105,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50622,134.209.72.171,4554,tcp,-,1.299751,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50624,134.209.72.171,4554,tcp,-,0.228866,11,11,SF,0,ShADfdtrFr,12,686,10,510,Malicious C&C
192.168.1.193,50626,134.209.72.171,4554,tcp,-,0.19888,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50628,134.209.72.171,4554,tcp,-,3.330841,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50630,134.209.72.171,4554,tcp,-,0.226128,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50632,134.209.72.171,4554,tcp,-,3.100739,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50632,134.209.72.171,4554,tcp,-,0.212125,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50634,134.209.72.171,4554,tcp,-,0.212126,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50636,134.209.72.171,4554,tcp,-,1.210556,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50638,134.209.72.171,4554,tcp,-,3.111226,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50638,134.209.72.171,4554,tcp,-,0.000006,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50638,134.209.72.171,4554,tcp,-,0.000013,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50640,134.209.72.171,4554,tcp,-,3.159204,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50640,134.209.72.171,4554,tcp,-,0.000006,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50640,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50640,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50642,134.209.72.171,4554,tcp,-,0.225604,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50644,134.209.72.171,4554,tcp,-,3.319858,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50646,134.209.72.171,4554,tcp,-,3.096973,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50646,134.209.72.171,4554,tcp,-,0.211618,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50648,134.209.72.171,4554,tcp,-,1.212806,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50650,134.209.72.171,4554,tcp,-,3.128717,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50650,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50650,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50652,134.209.72.171,4554,tcp,-,0.198384,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50654,134.209.72.171,4554,tcp,-,3.325348,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50656,134.209.72.171,4554,tcp,-,0.198381,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50658,134.209.72.171,4554,tcp,-,1.254781,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50660,134.209.72.171,4554,tcp,-,0.213626,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50662,134.209.72.171,4554,tcp,-,3.357329,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50664,134.209.72.171,4554,tcp,-,3.114476,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50664,134.209.72.171,4554,tcp,-,0.212376,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50666,134.209.72.171,4554,tcp,-,3.106232,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50666,134.209.72.171,4554,tcp,-,0.222113,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50668,134.209.72.171,4554,tcp,-,0.221371,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50670,134.209.72.171,4554,tcp,-,0.236113,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50672,134.209.72.171,4554,tcp,-,3.359831,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50674,134.209.72.171,4554,tcp,-,3.154454,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50674,134.209.72.171,4554,tcp,-,0.000004,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50674,134.209.72.171,4554,tcp,-,0.197387,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50676,134.209.72.171,4554,tcp,-,0.214876,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50678,134.209.72.171,4554,tcp,-,3.104482,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50678,134.209.72.171,4554,tcp,-,0.22212,11,11,SF,0,ShADfdtrFr,12,686,12,590,Malicious C&C
192.168.1.193,50680,134.209.72.171,4554,tcp,-,3.096486,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50680,134.209.72.171,4554,tcp,-,0.23611,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50682,134.209.72.171,4554,tcp,-,0.189631,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50684,134.209.72.171,4554,tcp,-,0.226353,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50686,134.209.72.171,4554,tcp,-,1.284,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50688,134.209.72.171,4554,tcp,-,3.097734,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50688,134.209.72.171,4554,tcp,-,0.000012,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50688,134.209.72.171,4554,tcp,-,0.234614,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50690,134.209.72.171,4554,tcp,-,1.239042,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50692,134.209.72.171,4554,tcp,-,0.232606,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50694,134.209.72.171,4554,tcp,-,3.126721,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50694,134.209.72.171,4554,tcp,-,0.204615,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50696,134.209.72.171,4554,tcp,-,3.11373,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50698,134.209.72.171,4554,tcp,-,3.100474,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50698,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50702,134.209.72.171,4554,tcp,-,0.231116,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50704,134.209.72.171,4554,tcp,-,3.304823,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50708,134.209.72.171,4554,tcp,-,0.251855,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50710,134.209.72.171,4554,tcp,-,1.288013,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50712,134.209.72.171,4554,tcp,-,3.340843,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.193,50714,134.209.72.171,4554,tcp,-,0.25085,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50716,134.209.72.171,4554,tcp,-,3.110731,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50716,134.209.72.171,4554,tcp,-,0.000005,0,0,S0,0,S,2,120,0,0,Malicious C&C
192.168.1.193,50716,134.209.72.171,4554,tcp,-,0.22762,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50718,134.209.72.171,4554,tcp,-,1.232295,11,11,SF,0,ShADdfrFr,12,678,10,510,Malicious C&C
192.168.1.193,50720,134.209.72.171,4554,tcp,-,0.213126,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50722,134.209.72.171,4554,tcp,-,3.082495,0,0,S0,0,S,6,360,0,0,Malicious C&C
192.168.1.193,50722,134.209.72.171,4554,tcp,-,0.213376,11,11,SF,0,ShADdfrFr,10,558,10,510,Malicious C&C
192.168.1.193,50724,134.209.72.171,4554,tcp,-,3.332099,11,11,SF,0,ShADdfrFr,14,798,10,510,Malicious C&C
192.168.1.195,48986,185.244.25.235,6667,tcp,-,3.107733,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,48998,185.244.25.235,6667,tcp,-,3.097488,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49004,185.244.25.235,6667,tcp,-,3.124484,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49006,185.244.25.235,6667,tcp,-,3.122724,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49008,185.244.25.235,6667,tcp,-,3.120734,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49010,185.244.25.235,6667,tcp,-,3.118725,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49012,185.244.25.235,6667,tcp,-,3.116726,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49014,185.244.25.235,6667,tcp,-,3.115707,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49016,185.244.25.235,6667,tcp,-,3.113737,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49018,185.244.25.235,6667,tcp,-,3.111728,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49020,185.244.25.235,6667,tcp,-,3.109484,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49022,185.244.25.235,6667,tcp,-,3.107231,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49024,185.244.25.235,6667,tcp,-,3.105229,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49026,185.244.25.235,6667,tcp,-,3.103231,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49030,185.244.25.235,6667,tcp,-,3.101231,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49034,185.244.25.235,6667,tcp,-,3.098977,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49036,185.244.25.235,6667,tcp,-,3.096735,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49038,185.244.25.235,6667,tcp,-,3.094737,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49040,185.244.25.235,6667,tcp,-,3.092739,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49050,185.244.25.235,6667,tcp,-,3.094738,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49052,185.244.25.235,6667,tcp,-,3.092739,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49054,185.244.25.235,6667,tcp,-,3.090486,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49056,185.244.25.235,6667,tcp,-,3.088476,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49060,185.244.25.235,6667,tcp,-,3.107985,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49072,185.244.25.235,6667,tcp,-,3.112743,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49082,185.244.25.235,6667,tcp,-,3.095254,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49084,185.244.25.235,6667,tcp,-,3.107988,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49088,185.244.25.235,6667,tcp,-,3.105976,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,48994,185.244.25.235,6667,tcp,irc,1.128098,75,243,S3,0,ShAdDaf,7,447,6,563,Malicious C&C
192.168.1.195,49090,185.244.25.235,6667,tcp,-,3.103981,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49094,185.244.25.235,6667,tcp,-,3.083745,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49002,185.244.25.235,6667,tcp,irc,1.484655,75,243,S3,0,ShAdDaf,7,447,8,667,Malicious C&C
192.168.1.195,49000,185.244.25.235,6667,tcp,irc,4.095418,75,243,S3,0,ShAdDaf,9,567,6,563,Malicious C&C
192.168.1.195,49096,185.244.25.235,6667,tcp,-,3.081995,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49098,185.244.25.235,6667,tcp,-,3.1597,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49104,185.244.25.235,6667,tcp,-,3.095753,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49106,185.244.25.235,6667,tcp,-,3.093494,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49012,185.244.25.235,6667,tcp,irc,1.329994,75,243,S3,0,ShAdDaf,8,559,7,627,Malicious C&C
192.168.1.195,49108,185.244.25.235,6667,tcp,-,3.091487,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49110,185.244.25.235,6667,tcp,-,3.089256,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49112,185.244.25.235,6667,tcp,-,3.087235,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49114,185.244.25.235,6667,tcp,-,3.109975,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49116,185.244.25.235,6667,tcp,-,3.107967,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49120,185.244.25.235,6667,tcp,-,3.105494,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49124,185.244.25.235,6667,tcp,-,3.144719,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49126,185.244.25.235,6667,tcp,-,3.142724,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49128,185.244.25.235,6667,tcp,-,3.140713,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49130,185.244.25.235,6667,tcp,-,3.138715,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49132,185.244.25.235,6667,tcp,-,3.136714,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49136,185.244.25.235,6667,tcp,-,3.118474,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49042,185.244.25.235,6667,tcp,irc,1.080627,75,243,S3,0,ShAdDaf,7,447,6,563,Malicious C&C
192.168.1.195,49044,185.244.25.235,6667,tcp,irc,1.105621,74,242,S3,0,ShAdDaf,7,446,6,562,Malicious C&C
192.168.1.195,49046,185.244.25.235,6667,tcp,irc,4.562408,75,243,S3,0,ShAdDaf,9,567,7,615,Malicious C&C
192.168.1.195,49142,185.244.25.235,6667,tcp,-,3.106482,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49048,185.244.25.235,6667,tcp,irc,2.141281,75,243,S3,0,ShAdDaf,8,507,7,615,Malicious C&C
192.168.1.195,49144,185.244.25.235,6667,tcp,-,3.104485,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49146,185.244.25.235,6667,tcp,-,3.102483,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49152,185.244.25.235,6667,tcp,-,3.12773,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49058,185.244.25.235,6667,tcp,irc,2.106538,75,243,S3,0,ShAdDaf,8,507,6,563,Malicious C&C
192.168.1.195,49154,185.244.25.235,6667,tcp,-,3.125718,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49064,185.244.25.235,6667,tcp,irc,1.085384,74,242,S3,0,ShAdDaf,7,446,6,562,Malicious C&C
192.168.1.195,49062,185.244.25.235,6667,tcp,irc,1.085865,75,243,S3,0,ShAdDaf,8,499,6,563,Malicious C&C
192.168.1.195,49066,185.244.25.235,6667,tcp,irc,2.080571,75,243,S3,0,ShAdDaf,8,507,6,563,Malicious C&C
192.168.1.195,49068,185.244.25.235,6667,tcp,irc,1.102625,75,243,S3,0,ShAdDaf,7,447,6,563,Malicious C&C
192.168.1.195,49160,185.244.25.235,6667,tcp,-,3.104984,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49070,185.244.25.235,6667,tcp,irc,1.108372,75,243,S3,0,ShAdDaf,7,447,6,563,Malicious C&C
192.168.1.195,49162,185.244.25.235,6667,tcp,-,3.102734,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49076,185.244.25.235,6667,tcp,irc,1.103122,75,243,S3,0,ShAdDaf,7,447,6,563,Malicious C&C
192.168.1.195,49074,185.244.25.235,6667,tcp,irc,1.080627,75,243,S3,0,ShAdDaf,8,499,6,563,Malicious C&C
192.168.1.195,49078,185.244.25.235,6667,tcp,irc,1.136107,75,243,S3,0,ShAdDaf,7,447,7,615,Malicious C&C
192.168.1.195,49080,185.244.25.235,6667,tcp,irc,2.111047,75,243,S3,0,ShAdDaft,9,571,7,615,Malicious C&C
192.168.1.195,49164,185.244.25.235,6667,tcp,-,3.100741,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49082,185.244.25.235,6667,tcp,irc,0.939867,75,243,S3,0,ShAdDaf,7,447,6,563,Malicious C&C
192.168.1.195,49166,185.244.25.235,6667,tcp,-,3.098492,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49168,185.244.25.235,6667,tcp,-,3.096478,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49170,185.244.25.235,6667,tcp,-,3.094494,0,0,S0,0,S,3,180,0,0,Malicious C&C
192.168.1.195,49092,185.244.25.235,6667,tcp,irc,4.141877,75,243,S3,0,ShAdDaf,9,567,6,563,Malicious C&C
